site,ACI,ADI,AEI,NDSI,NDSI_A,NDSI_B,BI,H,Ht,Hs,M,R,sfm,rugo,zcr_max,zcr_mean,zcr_min
s2lam113_210516,66.6535261,1.864396966,0.374594369,0.11009517,0.742881167,1.244247278,3.818308859,0.89202617,0.952291535,0.958911453,0.005389436,0.503736998,0.459265623,0.021568026,0.692559773,0.3325899,0.032875419
s2lam113_210530,60.16192461,2.199326333,0.12319663,0.447842873,0.558956922,1.441461546,2.866999193,0.94949382,0.984004213,0.974408157,0.002964056,0.292608589,0.518663132,0.076070771,0.579199735,0.380867117,0.096560847
s2lam113_210609,79.42162636,2.10612834,0.273638135,0.155715479,0.77795713,1.142716103,4.77800362,0.903038827,0.940358652,0.971963522,0.004542269,0.961328809,0.516433031,0.036235101,0.715993462,0.375833809,0.038674645
s2lam113_210622,59.36679794,2.042850225,0.182908748,0.668932747,0.401921372,1.959197828,2.638654831,0.943563167,0.982207233,0.967495596,0.00349939,1.036141482,0.367158704,0.054504758,0.64259106,0.391339997,0.080000517
s2lam114_200624,57.18373365,2.282323615,0.024828865,0.495533031,0.629719545,1.939214404,1.212007927,0.973785315,0.988123495,0.983098645,1.18E-12,0.730004066,0.392736839,0.136357946,0.7284139,0.497578516,0.239827474
s2lam114_200710,57.56235418,2.277370422,0.033707947,0.514610572,0.61537075,1.975020558,1.61299122,0.974791481,0.986937083,0.982516954,0.002533179,1.644923655,0.348747828,0.095585497,0.768904579,0.519611997,0.169274315
s2lam114_210418,63.41461107,1.71829603,0.418235883,-0.443734527,0.947329288,0.486639728,3.012125027,0.845345621,0.977037126,0.934614256,0.008996868,0.529034309,0.431878026,0.039097931,0.545873652,0.179855044,0.017578125
s2lam114_210506,68.09292625,2.001676307,0.286997943,0.267931556,0.702372448,1.281101879,4.107129987,0.916621205,0.965484118,0.96156674,0.005072825,0.973703211,0.426306807,0.030369508,0.707533482,0.345873668,0.049958147
s2lam114_210517,63.07947219,1.720736235,0.456710797,-0.175482775,0.898589567,0.695076451,4.823612869,0.889933106,0.966479795,0.950341605,0.005922818,0.595945121,0.390217,0.024946838,0.686465993,0.276212557,0.014820772
s2lam114_210614,60.15313708,2.232981553,0.111316886,0.798272599,0.248216843,1.983725364,5.220236995,0.955718849,0.97814975,0.971274446,0.003242627,1.172434772,0.360875382,0.071469506,0.772242437,0.438751029,0.133954053
s2lam115_200708,58.33920773,2.266907942,0.048216137,0.341168397,0.742938086,1.632029949,1.381997391,0.96722213,0.986507928,0.979747358,0.002540153,0.564958165,0.433089559,0.089336948,0.673591694,0.448716679,0.152641859
s2lam115_210327,59.5148212,2.032371195,0.217449158,0.162072926,0.763504616,1.358052923,2.099730454,0.930805973,0.98325419,0.966116309,0.005244259,1.308588744,0.360778507,0.059135932,0.709570313,0.352088277,0.090008224
s2lam115_210410,63.84301215,2.090695128,0.219339779,0.380449729,0.688212218,1.6777133,3.255589345,0.933705641,0.960046284,0.975551495,0.003401439,0.891695961,0.40534999,0.034835742,0.797896984,0.415382643,0.069653888
s2lam115_210430,59.63270534,2.232097348,0.097859246,-0.072967895,0.844748669,0.918060191,3.217197038,0.924454959,0.986396557,0.964602583,0.005210268,0.466218452,0.383996528,0.048549409,0.597514719,0.293746125,0.087664176
s2lam115_210518,79.15877543,1.353797007,0.638385099,0.105152052,0.818341021,1.051101818,5.899755427,0.730430156,0.947573363,0.905339709,0.021689114,0.328871853,0.482396595,0.014293029,0.403604277,0.101553908,0.00340758
s2llg001_170401,63.74675093,1.061535349,0.587234335,0.2531082,0.754057492,1.431343498,2.655812463,0.714876821,0.967759212,0.881766871,0.003440332,0.461928946,0.232731969,0.024157012,0.378709146,0.141219269,0.006764263
s2llg001_170414,63.37050891,0.631590167,0.707780412,0.162219501,0.82250556,1.211398246,2.80983755,0.665884023,0.949025793,0.860172026,0.001917036,0.500057179,0.220305427,0.018796879,0.347990813,0.130669448,0.004493996
s2llg001_170422,63.63501567,2.106556124,0.209639651,0.245423159,0.659779467,1.144672319,9.913563243,0.861733642,0.982687244,0.936427953,0.000952335,0.338736509,0.266990774,0.036881028,0.230907825,0.121910856,0.042105741
s2llg001_170430,63.5391506,1.654062287,0.354246171,0.430717541,0.633714711,1.723172033,3.093043345,0.853434012,0.976531199,0.938267908,0.00076578,0.328112414,0.267320069,0.033028112,0.379227801,0.204624355,0.016089463
s2llg001_170506,64.49784531,1.82599685,0.252541167,0.409568736,0.715811885,1.798126802,1.377478547,0.863407286,0.976460447,0.955983367,0.00031071,0.138397801,0.06903722,0.01703266,0.452213542,0.200469079,0.004231771
s2llg001_170509,62.78689227,1.970197962,0.211455054,0.394488728,0.671671703,1.6957292,2.720375808,0.894960802,0.982460777,0.955013988,0.000533259,0.401337579,0.279718875,0.05131355,0.347541841,0.176986313,0.020667168
s2llg001_170516,63.35735423,1.566300628,0.439198847,0.128855841,0.834930934,1.125103024,3.654711232,0.842192051,0.976002137,0.932722267,0.000802061,0.408739016,0.278450357,0.031631685,0.326471259,0.15620606,0.011462135
s2llg001_170520,63.04274937,2.175261719,0.170144453,-0.336953819,0.918727402,0.55116986,4.116852988,0.852333625,0.986681367,0.936933024,0.000862435,0.401248449,0.251064143,0.040976833,0.275787354,0.122111263,0.025131226
s2llg001_170527,62.76614746,1.824818722,0.277694215,0.512541492,0.601420024,1.875085228,2.86595593,0.895579543,0.980485802,0.954692646,0.000433631,0.378145678,0.276431372,0.046257125,0.367731408,0.187399359,0.021113528
s2llg001_170613,63.60970568,1.572902188,0.421365318,0.351916114,0.655698345,1.465150888,3.770603886,0.859486859,0.965155112,0.936112755,0.000463117,0.349596483,0.265476627,0.02522024,0.383646647,0.209697942,0.020507813
s2llg001_170620,62.66471908,1.176885238,0.570637986,-0.028990989,0.85092528,0.891042608,3.460086321,0.736263051,0.972683594,0.887500668,0.001653179,0.493031972,0.245529316,0.019751254,0.249904392,0.077947446,0.003687719
s2llg001_170701,61.33947344,1.899114627,0.233384836,0.481320108,0.605427244,1.755972534,3.154827898,0.868705519,0.982917246,0.944957301,0.000988167,0.363868228,0.268215156,0.057710587,0.363922575,0.195487963,0.021426073
s2llg001_170708,61.86015633,1.955279525,0.194215322,0.491428224,0.634127999,1.93189004,1.964314499,0.925009974,0.982118904,0.964706484,0.000332501,0.199993869,0.272987405,0.057009982,0.401786665,0.257653508,0.027019709
s2llg001_180330,62.62684363,1.648838376,0.369631039,0.32855736,0.669791743,1.353720867,4.178723755,0.84192912,0.973316391,0.931826188,0.001274264,0.259478208,0.268933547,0.032575404,0.341699758,0.195428732,0.014999137
s2llg001_180414,63.74340654,1.704142648,0.313456791,0.34954409,0.732528441,1.606626816,2.511155653,0.862008644,0.975164022,0.94347245,0.000652114,0.302327698,0.278595801,0.033315681,0.354170244,0.193523765,0.015914749
s2llg001_180425,66.69543287,1.70774277,0.379920529,0.451363478,0.570763835,1.521176822,8.042751129,0.799318907,0.964352373,0.914100652,0.003553381,0.38185128,0.254549896,0.033971833,0.354851383,0.154778025,0.016725036
s2llg001_180502,63.095801,1.899468776,0.251006656,0.536141816,0.570760689,1.916871036,3.253287545,0.901260901,0.979752674,0.956964509,0.000468056,0.231403804,0.293998627,0.042662886,0.38027823,0.227319671,0.01735046
s2llg001_180523,64.42870888,1.590415482,0.397500681,0.372662156,0.642263505,1.425252566,4.286847759,0.833760756,0.966764257,0.924808416,0.001083051,0.307272318,0.27440776,0.026989445,0.35045944,0.199516489,0.017512346
s2llg001_190414,63.1172542,1.633851777,0.343427359,0.414302762,0.659832651,1.693503057,2.960056477,0.857031191,0.971836968,0.936394755,0.000490483,0.297200849,0.248231803,0.035842534,0.363599694,0.198696438,0.018756369
s2llg001_210420,65.35942864,1.468543496,0.431083896,0.490172022,0.579852453,1.760854523,3.561348959,0.824959074,0.970352538,0.924173434,0.00091474,0.31399397,0.233429574,0.034113814,0.375144676,0.192977797,0.013194444
s2llg001_210628,62.16204308,2.211981224,0.097119657,0.425858789,0.68787452,1.817645621,2.425882755,0.931569259,0.987033621,0.968041302,0.00034698,0.275441622,0.270606168,0.04215114,0.366695804,0.213510659,0.026838396
s2llg002_170404,64.38534821,2.269750576,0.040881646,0.564676468,0.578590163,2.155371975,1.798029634,0.93824395,0.986980178,0.974081772,0.001293884,0.098552057,0.259132522,0.156222952,0.408772786,0.260146168,0.087727865
s2llg002_170415,65.1068885,2.28413252,0.026967853,0.566990202,0.579980253,2.168886879,1.681204591,0.943291358,0.9864383,0.976825518,0.000637904,0.089794418,0.24310542,0.156025576,0.415820313,0.268770351,0.089882813
s2llg002_170422,63.72457091,1.404303592,0.489711878,0.247507261,0.709565563,1.189197654,4.580482771,0.83999204,0.961738266,0.922915129,0.000522423,0.347385514,0.266688112,0.037224875,0.333559205,0.185496294,0.017219388
s2llg002_170430,63.02429941,1.656322813,0.410214229,0.548041702,0.543194222,1.956862945,2.844188764,0.86595847,0.975827502,0.945028939,0.000596106,0.355426226,0.27670658,0.028232562,0.393595378,0.208611816,0.007039388
s2llg002_170506,62.69070703,2.177378477,0.104520156,0.661998718,0.440089122,2.064165323,2.935840765,0.942469264,0.98566604,0.972008501,0.000321728,0.168263106,0.290566554,0.059029792,0.403991699,0.272099664,0.044799805
s2llg002_170516,62.50573783,1.925887337,0.217268037,0.256575453,0.7642027,1.297388338,2.73748618,0.909885393,0.982022737,0.957400716,0.000448815,0.209401274,0.2772843,0.053877912,0.358257436,0.217954574,0.035991811
s2llg002_170520,63.73268509,1.858369843,0.286979598,0.201717072,0.738215171,1.104026163,4.428490999,0.888480453,0.974240423,0.94732626,0.000444319,0.242268791,0.281629246,0.05024713,0.328570989,0.197592178,0.037555364
s2llg002_170527,62.38926383,1.479659276,0.380082801,0.426231716,0.680649438,1.771074333,2.210902585,0.849139048,0.971672724,0.93299618,0.000539782,0.330608187,0.270273099,0.04824112,0.381986178,0.202554254,0.021158854
s2llg002_170606,65.02342717,2.234480654,0.061907234,0.546350151,0.580993186,1.964410791,3.168233393,0.934654791,0.986291283,0.969028965,0.000403953,0.225238214,0.306105994,0.045825407,0.361712517,0.229082557,0.039623504
s2llg002_170620,65.73872889,1.914711137,0.333280623,0.6515803,0.359043685,1.60612036,7.347494508,0.864940672,0.978977508,0.940387766,0.000677136,0.517800616,0.281539771,0.034650157,0.325489619,0.138507815,0.010742188
s2llg002_170627,62.0771659,1.950532992,0.206207418,0.443997242,0.654830599,1.809864655,2.316650713,0.91525553,0.981841917,0.961140779,0.000449486,0.19912823,0.275425089,0.055478977,0.385151794,0.242654634,0.025750802
s2llg002_180425,64.15180153,1.899540465,0.284188959,0.382724924,0.627964841,1.466359816,5.383986025,0.874662357,0.977197776,0.941198068,0.000632723,0.302379675,0.274106834,0.033881941,0.325887991,0.172814487,0.02508403
s2llg002_180502,63.38114691,1.596512195,0.399004605,0.450928839,0.592898436,1.668628086,3.986414263,0.860759183,0.970178079,0.937649891,0.000566574,0.325040444,0.271901205,0.038267585,0.374020469,0.212275029,0.017251615
s2llg002_190414,63.38412463,2.207669148,0.094258978,0.477735575,0.612791135,1.87565094,2.661373417,0.936822519,0.984867447,0.971699632,0.000274171,0.122299593,0.23856884,0.095451755,0.391708877,0.248374365,0.05402215
s2llg002_210405,61.50600812,2.302574167,0.002365086,0.625731704,0.542617614,2.357007283,0.68928518,0.953287326,0.99065481,0.981565542,0.00012028,0.036022681,0.158790733,0.224047607,0.441133233,0.298917042,0.119718162
s2llg002_210420,62.20011837,2.273721074,0.028370654,0.603773642,0.552450063,2.242448949,1.354696827,0.949126484,0.988058809,0.979091285,0.000166846,0.064279578,0.191591551,0.168569377,0.427116843,0.285658677,0.093836167
s2llg002_210604,62.75402738,1.494166164,0.401568743,0.371776286,0.673413436,1.562487232,3.180584949,0.854715492,0.96874854,0.93397977,0.00041484,0.326064772,0.252016641,0.034597482,0.382826451,0.214858341,0.019126674
s2llg002_210622,62.55895541,2.23532383,0.067099755,0.645947442,0.468958785,2.095416241,2.890038729,0.947158852,0.986132308,0.973785273,0.000309948,0.09330839,0.242273744,0.097690502,0.412042942,0.277218671,0.06118463
s2llg003_170404,63.73912254,2.199429625,0.119357694,-0.126845679,0.860010664,0.70227602,9.130225904,0.82012889,0.9885565,0.923283123,0.00238154,0.174007338,0.250053431,0.031741757,0.192437066,0.094960817,0.037163628
s2llg003_170408,62.68875238,2.036444758,0.198306492,-0.272014656,0.902700987,0.521317701,7.157797771,0.819584918,0.986256327,0.922115288,0.001710774,0.218936334,0.258881929,0.044446719,0.188387784,0.092773395,0.03531901
s2llg003_170415,67.76207522,1.48154202,0.466196713,0.409249105,0.675588569,1.657372404,3.706857526,0.842551095,0.969839053,0.935156821,0.000997942,0.382592395,0.29294415,0.015614813,0.347057292,0.179250119,0.010338542
s2llg003_170418,62.25936306,2.090280421,0.166631075,0.417195151,0.686563927,1.724186821,2.96739347,0.928981356,0.98636492,0.967751546,0.000420281,0.207874254,0.301680941,0.057316415,0.351621241,0.218987642,0.032307331
s2llg003_170422,63.31998394,1.979266361,0.190361582,0.458370735,0.632242707,1.711922306,3.188280116,0.925817079,0.981596989,0.962414653,0.00038626,0.173586692,0.303992634,0.052189077,0.350986168,0.229787351,0.034916112
s2llg003_170430,63.77342625,1.676670961,0.302274665,0.503651593,0.519729335,1.722594107,2.892317778,0.80972791,0.97802734,0.915047274,0.003708045,0.31917979,0.267214936,0.047928022,0.39370199,0.229601684,0.029100471
s2llg003_170527,62.1335084,2.260371253,0.061939685,0.422768892,0.660876385,1.751459838,3.164379196,0.943205873,0.987981231,0.97194894,0.000362789,0.164551673,0.305478376,0.058068658,0.368953339,0.238010479,0.037537457
s2llg003_170613,62.59981892,2.291513719,0.033675901,0.276987766,0.753638467,1.474115743,2.857319788,0.940946894,0.988965572,0.971382298,0.000350371,0.157840781,0.292013487,0.074220123,0.364782412,0.232657391,0.044034091
s2llg003_170627,61.6736758,2.238708033,0.076697894,0.308186777,0.726028281,1.469640363,3.025456825,0.913073048,0.987722752,0.960157118,0.000520919,0.313927318,0.292792023,0.067896988,0.344422743,0.197287372,0.031510417
s2llg003_170705,62.27423902,1.802648319,0.333441142,-0.394613174,0.92689553,0.485512291,2.313046552,0.858110259,0.981964017,0.9369791,0.00069312,0.35138542,0.267824533,0.032297829,0.300933621,0.139534326,0.014516844
s2llg003_170711,62.3037537,2.216168775,0.122317152,-0.063558343,0.876033387,0.864194936,4.216933084,0.868381976,0.988911652,0.943578866,0.000778798,0.251698592,0.275634429,0.046242649,0.261677847,0.115339067,0.020287958
s2llg003_180116,67.88858415,2.174825656,0.137077505,-0.444650718,0.971962722,0.427883117,3.285057158,0.881970848,0.984480616,0.948770802,0.001009823,0.254079801,0.331217012,0.022435317,0.297688802,0.140716323,0.035502116
s2llg003_180331,62.32071673,1.125765494,0.554251051,0.017016515,0.866363935,1.060494729,2.433388373,0.717608147,0.966914224,0.884161719,0.004688944,0.449031032,0.221053005,0.024014786,0.307861328,0.12909549,0.008844549
s2llg003_180414,65.39328314,0.986688318,0.622350224,0.200498139,0.788623372,1.25666935,3.053553446,0.699038265,0.972895177,0.875493166,0.004656019,0.483409711,0.236813462,0.013467609,0.30423943,0.10019074,0.00513557
s2llg003_180502,62.89781906,2.170365494,0.117152338,0.253995729,0.763854602,1.452614435,2.772958826,0.925333606,0.986096905,0.964899012,0.000411284,0.251896593,0.293521215,0.062976405,0.356903821,0.215273445,0.033578268
s2llg003_180519,62.68339367,2.207126344,0.094343021,0.188409382,0.811273133,1.367730777,2.341412478,0.931896113,0.987258114,0.967237541,0.000388451,0.178643249,0.296391277,0.054757794,0.355509271,0.219866229,0.035666818
s2llg003_180526,63.75305938,1.898334957,0.280605769,0.209141942,0.755315973,1.331838393,2.905833287,0.890281669,0.97542374,0.949348361,0.000579822,0.239368387,0.286797591,0.046354814,0.361770499,0.216115212,0.027285323
s2llg003_180624,62.2546291,2.281100601,0.041508215,0.466719803,0.621655639,1.764476955,3.510603464,0.94476057,0.988231172,0.971983972,0.000349495,0.13078896,0.301418422,0.06457847,0.367031521,0.240527339,0.050604926
s2llg003_190503,62.17792231,1.89070489,0.23485818,0.465933737,0.653427578,1.842811071,2.230513599,0.908985192,0.981494947,0.959124227,0.000375161,0.224212785,0.253257833,0.034455646,0.381445313,0.230937087,0.020585124
s2llg003_190530,65.62144837,1.587023868,0.412873611,0.399001252,0.626567082,1.518009838,4.300554848,0.847548615,0.972033129,0.931798847,0.000563387,0.388042714,0.258993269,0.035377563,0.360331003,0.178081253,0.014730674
s2llg004_170401,64.02032283,0.643571433,0.738358022,0.283507715,0.676833545,1.270537631,3.7345572,0.599935892,0.962508951,0.82950456,0.005386386,0.524136488,0.194551805,0.011340434,0.315734863,0.086672548,0.002798898
s2llg004_170414,67.62640704,1.344140191,0.477570126,0.4127334,0.615449154,1.588737997,4.852541333,0.75465294,0.967373886,0.895479798,0.005458519,0.417252425,0.248403888,0.018309199,0.332737908,0.15187071,0.012857255
s2llg004_170418,62.52537703,1.85343577,0.285271276,0.312972107,0.745350894,1.526883357,2.692172772,0.899162089,0.981756689,0.954121093,0.000765963,0.310378269,0.267615055,0.04316204,0.351514189,0.19864768,0.018026723
s2llg004_170506,63.06689856,2.276698681,0.055445899,0.578312057,0.461238181,1.859513799,4.284806306,0.938007993,0.986784198,0.969115618,0.000332013,0.219952259,0.276564591,0.06000622,0.37826615,0.234853512,0.036682642
s2llg004_170516,62.326402,2.107207509,0.177744863,-0.780443356,0.995352289,0.131667723,4.264422699,0.806054885,0.988024265,0.916962513,0.001181986,0.205836493,0.234084066,0.031686273,0.190290179,0.076398059,0.023461762
s2llg004_170520,62.87477776,1.877200872,0.366753865,-0.662189493,0.986322277,0.213635426,7.585450686,0.770318824,0.984510406,0.905061834,0.011556215,0.212978733,0.216910251,0.02576454,0.180172318,0.066658925,0.016469969
s2llg004_170527,63.59176272,0.967861585,0.64054539,0.287695576,0.757615236,1.489969392,2.786690148,0.70495443,0.972313678,0.876001875,0.001948448,0.506994011,0.224045511,0.016810729,0.292489682,0.083581175,0.002174233
s2llg004_170606,65.82313859,2.221829328,0.095308113,0.431492279,0.601664519,1.554794405,4.504482354,0.902983889,0.987095751,0.956361836,0.000617444,0.2648789,0.29384032,0.034282053,0.313865087,0.163242527,0.027070733
s2llg004_170613,64.23984572,1.748539388,0.363600922,0.315754517,0.679993795,1.404318148,3.775593312,0.878654701,0.97512789,0.945958181,0.000497334,0.427235729,0.275590118,0.035698768,0.349336846,0.173997679,0.010128997
s2llg004_170616,64.32858529,2.159343323,0.140334069,0.471961808,0.592344235,1.698393187,3.256588988,0.914279001,0.986144152,0.961405807,0.000467718,0.409231601,0.279437753,0.045637335,0.36218318,0.190530422,0.014868952
s2llg004_170627,61.93458121,2.010033072,0.268353094,0.265097718,0.728014559,1.498754304,2.576328135,0.820759948,0.988333406,0.929865642,0.000973124,0.550800006,0.246743977,0.041979505,0.275347222,0.088190216,0.004166667
s2llg004_170705,62.96782329,2.055047957,0.223338043,0.35497571,0.667905482,1.43968518,4.506186001,0.893521737,0.982901145,0.952815368,0.00051755,0.330929319,0.272951752,0.036242331,0.323158482,0.167190533,0.011397879
s2llg004_170804,62.19513332,1.59659709,0.364833561,0.30295586,0.7578862,1.518609506,2.231906974,0.845451396,0.978279399,0.935323275,0.00093797,0.329745404,0.26577327,0.042575272,0.364536677,0.185439252,0.015030664
s2llg004_171210,62.81227304,1.416947664,0.539681854,-0.466614836,0.946229957,0.454966985,3.040068578,0.726834728,0.979665652,0.886948365,0.002902293,0.491546093,0.212477427,0.020152529,0.216302781,0.067385544,0.003603981
s2llg004_180126,62.9594372,1.421691622,0.617673712,-0.869702174,0.99662866,0.080275695,5.891830184,0.678056616,0.985143396,0.86635243,0.005102316,0.459697368,0.155217814,0.019843681,0.132680257,0.044836271,0.009117974
s2llg004_180414,63.03089451,0.944032847,0.645311278,0.217434336,0.780586324,1.279516656,3.311772468,0.696195443,0.9632026,0.875943352,0.002466468,0.51159536,0.244691295,0.017165306,0.288330078,0.10154423,0.002763228
s2llg004_180425,65.26186294,1.274434038,0.603596628,-0.257179284,0.912309916,0.6325849,6.330080749,0.705459912,0.971648319,0.879025106,0.006397213,0.492067556,0.225568525,0.015169184,0.249007428,0.074283453,0.002988388
s2llg004_180502,64.80530917,0.532206696,0.737860964,0.037308629,0.86212143,0.98914738,2.830137387,0.554198682,0.947941845,0.806099582,0.007296817,0.495897081,0.182649956,0.010847588,0.328231858,0.103372718,0.003686598
s2llg004_180523,62.65706269,1.489590995,0.423068464,0.021118463,0.872176851,0.977749685,4.374823266,0.786072317,0.975880262,0.904378575,0.002499236,0.336575955,0.26524229,0.030709838,0.292354499,0.13918679,0.016205659
s2llg004_190414,63.21326699,0.888110059,0.649786193,0.24502734,0.766801638,1.447769824,2.116203547,0.734663388,0.959933492,0.889083109,0.001124936,0.426331954,0.223240258,0.019962253,0.379794034,0.158524425,0.006339823
s2llg004_190503,62.87459162,1.92315067,0.215741259,0.508985197,0.584895248,1.877151711,2.890310386,0.914026246,0.978829678,0.960130399,0.000316122,0.195666868,0.259008506,0.042467796,0.3936506,0.249963486,0.02243478
s2llg004_190530,63.21853387,2.263567778,0.078728698,0.757921025,0.306963691,2.026124421,4.997294361,0.943358472,0.984608167,0.970036363,0.000302892,0.151327558,0.28125951,0.042456916,0.385044643,0.25657871,0.029565559
s2llg004_210405,63.4240692,1.305327106,0.493461762,0.421677586,0.63535244,1.656979854,2.926109069,0.811585525,0.962262273,0.920362898,0.000700329,0.319434484,0.238076135,0.027769578,0.389767278,0.209338601,0.010747354
