site,ACI,ADI,AEI,NDSI,NDSI_A,NDSI_B,BI,H,Ht,Hs,M,R,sfm,rugo,zcr_mean,YYYY
s2lam084_210430,64.45175313,2.102932571,0.211164327,0.377968449,0.644793597,1.567346639,3.338183639,0.933992894,0.974208731,0.97241801,0.008911417,1.230042364,0.433330241,0.052645918,0.372733323,2021
s2lam085_200509,65.2088443,1.978741516,0.33094289,0.117352395,0.785349012,1.159840507,5.489934702,0.839752322,0.978383968,0.936128979,0.008521173,0.211375346,0.516382716,0.022105634,0.147789776,2020
s2lam085_200622,57.06541712,2.272771315,0.043441263,0.345504536,0.744287474,1.585075119,2.74489831,0.953594096,0.988369312,0.975941878,0.00225113,0.160043402,0.558494898,0.083995524,0.311062824,2020
s2lam085_200710,68.34859507,1.853008103,0.357569772,0.286759501,0.745705939,1.535275136,3.916132577,0.891859069,0.965036872,0.960227428,0.003240063,0.241145683,0.506739735,0.048443664,0.287839355,2020
s2lam085_210326,62.21055964,2.085814518,0.195505757,0.223641549,0.777894885,1.434352292,2.966760722,0.937312354,0.977281583,0.970189731,0.002224171,1.013927152,0.355356789,0.067153271,0.357602227,2021
s2lam085_210425,58.79762051,1.534942688,0.438031865,0.174206492,0.79298065,1.279433122,2.713818998,0.914025886,0.966860475,0.951440194,0.002334822,0.260656259,0.37925366,0.035955254,0.295283659,2021
s2lam085_210508,57.35757152,2.291577066,0.031075082,0.442154544,0.697026252,1.822992595,2.265663469,0.950768948,0.988635049,0.973976661,0.00214921,0.329466798,0.340314622,0.082905882,0.303905885,2021
s2lam085_210528,62.55528324,2.008139083,0.259022647,0.189414744,0.784892056,1.188262176,3.412741876,0.871586155,0.979582092,0.95096957,0.004905102,0.243217213,0.55385084,0.037713271,0.162343807,2021
s2lam085_210609,59.28067832,2.168728132,0.142460218,0.286984757,0.777653105,1.500226997,2.660826357,0.953303188,0.981916122,0.976561906,0.002136513,0.359662577,0.444905626,0.040504075,0.337874474,2021
s2lam085_210622,61.7731215,2.17871366,0.157538,0.407506701,0.674931096,1.628755769,3.062595329,0.945207489,0.977937044,0.97549885,0.002913719,0.319254037,0.545600549,0.037267348,0.333104413,2021
s2lam086_200622,57.66416171,2.252537447,0.063054353,0.580283452,0.532580618,2.03374411,1.874735533,0.970965108,0.985661602,0.982591761,0.002552258,2.123544113,0.362291566,0.089758593,0.503594201,2020
s2lam086_210410,65.96568249,2.093083466,0.230511074,0.203917073,0.780266306,1.377708891,2.754004609,0.924908714,0.965420594,0.972082042,0.006747036,0.800171947,0.457470906,0.062368868,0.366550198,2021
s2lam086_210425,81.43242092,1.776678341,0.454169558,0.074173611,0.862026426,1.141233442,4.549158863,0.813144998,0.951367021,0.937717709,0.030402888,0.432974743,0.501938998,0.037529789,0.169152435,2021
s2lam086_210508,66.36568828,2.013701637,0.275074799,0.160673146,0.763780837,1.318597559,3.091983272,0.905630685,0.966951694,0.960496391,0.00501753,0.607699808,0.433808881,0.039649511,0.322752702,2021
s2lam086_210525,65.2403562,2.100000641,0.184287814,0.323767261,0.704666269,1.669833635,2.079101036,0.933905462,0.977535135,0.971185534,0.004392149,0.667155866,0.428049018,0.062610286,0.366375424,2021
s2lam087_200622,58.47481399,2.18690314,0.134320769,0.458842214,0.622485921,1.808320324,2.037449009,0.955763286,0.981068359,0.976421281,0.003627951,0.495634095,0.49933038,0.091785761,0.492073568,2020
s2lam087_210328,67.68295163,2.100250767,0.223512174,0.318674243,0.690044598,1.496271495,3.372254068,0.931327442,0.969979409,0.972147072,0.004113135,0.390987352,0.465343022,0.017702623,0.353865419,2021
s2lam087_210410,60.85994561,2.232329218,0.069298195,0.554373144,0.575618435,2.065032568,2.074927961,0.966719504,0.985364574,0.980452362,0.002673373,1.710286803,0.380119551,0.10732808,0.472964774,2021
s2lam087_210425,82.36144434,2.063221834,0.264382936,0.386846724,0.664172364,1.606394321,4.464950037,0.89111783,0.960349465,0.963850708,0.015264269,0.884422214,0.422256465,0.058218252,0.323782376,2021
s2lam087_210514,68.71483988,2.03497302,0.285220854,0.275850649,0.690765479,1.370984427,4.673535377,0.927573457,0.967643555,0.968974834,0.003996522,0.9179814,0.399270225,0.040305059,0.362298096,2021
s2lam087_210528,65.95623376,1.843399058,0.354401153,-0.073598022,0.814187838,0.843895802,4.669744758,0.840400567,0.979438717,0.935615056,0.011167597,0.164159732,0.379212874,0.0414936,0.137435979,2021
s2lam087_210609,68.52210452,2.137588951,0.189099677,0.365535737,0.670038106,1.605255036,4.042424747,0.933226974,0.974756001,0.971266239,0.003863909,1.537373732,0.404982984,0.05541064,0.400881327,2021
s2lam087_210624,58.68004796,1.730583092,0.330176722,0.292525501,0.743852458,1.538958486,1.736432963,0.927725792,0.978354227,0.961892996,0.003925044,0.348505499,0.407714101,0.073759883,0.36782622,2021
s2lam088_200610,64.81567896,2.115761584,0.239104426,0.440506859,0.613137354,1.683248555,3.716316452,0.921745907,0.968370806,0.972227001,2.42E-12,0.310329477,0.487343911,0.042918817,0.357244829,2020
s2lam088_200701,57.00812436,2.251646826,0.060003704,0.363775994,0.678274153,1.709484188,1.448801668,0.966983793,0.987291171,0.980126586,0.002402473,0.27536683,0.465001681,0.138345213,0.438936786,2020
s2lam088_210407,79.26034793,1.726515163,0.470613204,-0.244937028,0.920206046,0.694908383,4.533647873,0.78399148,0.976748586,0.929252981,0.029492282,0.502781121,0.429924466,0.03735867,0.086301577,2021
s2lam088_210420,63.06723852,1.902826889,0.310555804,0.337877666,0.67788043,1.617663579,2.430687044,0.919775499,0.974832328,0.966587278,0.004056295,0.498342897,0.373042271,0.046276106,0.357635289,2021
s2lam088_210509,65.05823469,1.791722384,0.359193922,0.20609288,0.671188682,1.224208317,2.974511147,0.879954065,0.976385686,0.952151091,0.01379205,0.544823803,0.368415799,0.057686361,0.312090028,2021
s2lam088_210525,58.79337411,1.904799557,0.279259906,0.491861298,0.505427422,1.616001104,2.829005652,0.943715812,0.979170435,0.968401514,0.002985913,0.288343793,0.407186595,0.058534759,0.388271834,2021
s2lam088_210602,92.60017916,2.028153721,0.30985184,0.051651482,0.830232525,1.031001361,4.720153424,0.85265385,0.972263191,0.956713038,0.100471587,0.378465177,0.503779581,0.082990911,0.148275749,2021
s2lam088_210615,58.73558913,2.28317607,0.037812858,0.462858548,0.620742502,1.657363723,3.380626274,0.969304964,0.986752308,0.979705386,0.002743502,0.676674817,0.391898391,0.081654138,0.387096714,2021
s2lam088_210627,60.98652353,1.985303435,0.30924421,0.372303137,0.565596728,1.234085166,4.223637359,0.919751257,0.968667911,0.960001731,0.004649146,0.658578216,0.384377706,0.052882435,0.416811919,2021
s2lam089_200515,58.13073519,2.272693891,0.044528645,0.516136393,0.563070992,1.879433353,2.084114104,0.971396443,0.987048675,0.982330888,0.002804873,1.37357993,0.373288488,0.104949298,0.471470841,2020
s2lam089_200710,60.45952887,2.129095939,0.159077646,0.560356488,0.518130503,1.816838492,1.772777541,0.941666732,0.982756297,0.972691349,0.003411537,0.678970515,0.35203284,0.084145746,0.424964888,2020
s2lam089_210328,68.24178634,1.994594164,0.262256975,0.250698591,0.70615925,1.516904744,3.073852809,0.902364813,0.960069893,0.963162976,0.008391199,1.077994256,0.448733121,0.05624174,0.348623149,2021
s2lam089_210417,61.69383455,2.136702437,0.15970293,0.398323044,0.660641285,1.793408862,2.111157676,0.929829472,0.979506392,0.969993401,0.004254153,0.355726439,0.433918765,0.035794079,0.317127523,2021
s2lam089_210514,64.45483095,1.692976928,0.428700481,0.031387423,0.813926939,1.156835407,2.86366985,0.865747136,0.971950392,0.939801253,0.006927399,0.260778512,0.420730351,0.029760457,0.2674536,2021
s2lam089_210528,58.82426885,1.595533899,0.407760228,-0.337835638,0.950848781,0.528322124,2.662895433,0.863518894,0.981225616,0.936322146,0.007701252,0.196708372,0.386547794,0.043292119,0.16532142,2021
s2lam089_210609,59.31579315,2.07594646,0.239817085,0.069121173,0.823467244,1.103196774,2.5046201,0.902055259,0.984580135,0.962165485,0.007164409,0.633667345,0.376446528,0.062886843,0.252209569,2021
s2lam089_210624,65.46088367,1.905160714,0.359904236,0.196123958,0.737561929,1.344851616,4.55366261,0.900198082,0.961079122,0.952562777,0.006338962,0.59795369,0.424607828,0.02803748,0.358242694,2021
s2lam090_200515,58.74315096,2.253971937,0.072565163,0.607074876,0.472475494,1.941690075,2.829845513,0.966451462,0.985022942,0.980109616,0.00331762,1.955927256,0.364543771,0.098819155,0.474185496,2020
s2lam090_210331,59.31554309,2.10801606,0.155323875,0.179268325,0.81493862,1.347194482,1.957913554,0.937091144,0.984000411,0.971437263,0.005485877,1.969497231,0.305927631,0.092226824,0.412381157,2021
s2lam090_210413,57.08463827,2.283665225,0.026899941,0.212465293,0.762724118,1.367180858,1.592194525,0.957646493,0.989458783,0.977655255,0.003688336,1.131871797,0.383205337,0.131425301,0.387004756,2021
s2lam090_210507,70.90750566,1.915359808,0.338310414,0.286537927,0.651410394,1.325456329,4.174096522,0.890897962,0.967540658,0.958639273,0.00595886,0.272722972,0.510651562,0.048892224,0.291073149,2021
s2lam090_210517,72.33632256,1.271135419,0.68437821,-0.416140517,0.966447892,0.446610697,5.044938146,0.771397373,0.942538776,0.919664251,0.015859521,0.363678467,0.472751471,0.013168376,0.140584192,2021
s2lam090_210608,70.15474826,1.872786746,0.342570418,0.061748777,0.84730671,1.127494209,2.792320283,0.890287281,0.9732233,0.958752801,0.010612887,1.059411433,0.387925532,0.062799375,0.319696254,2021
s2lam090_210622,57.72271006,2.211166014,0.071262306,0.578586856,0.529356086,2.062940543,1.749108335,0.95593391,0.983800859,0.976210809,0.004029346,1.68919183,0.372138974,0.111587053,0.528698079,2021
s2lam091_200515,58.73736087,2.215210647,0.098401337,0.46296033,0.602273503,1.738275478,2.233220279,0.96721455,0.986021469,0.980116576,0.003184906,0.732616643,0.448557118,0.085015745,0.445894183,2020
s2lam091_200617,57.56718796,2.270966618,0.046478341,0.419217109,0.656349543,1.75437559,1.575951113,0.962454827,0.985870863,0.978818903,0.004285317,0.862492408,0.344311454,0.118883508,0.524208111,2020
s2lam091_200624,61.56507445,2.155719601,0.154271813,0.339932757,0.703545593,1.580179223,2.663385109,0.957577276,0.974267439,0.980233989,0.002919878,0.574074944,0.397445972,0.07714373,0.488062745,2020
s2lam091_210403,59.90475009,2.119181141,0.180895111,-0.033414298,0.894118938,0.97612817,2.235022617,0.934782614,0.981541233,0.970869948,0.004313811,0.831410662,0.332865911,0.07242359,0.346168721,2021
s2lam091_210418,66.84351333,1.47165929,0.590861416,-0.687533944,0.982260621,0.21655712,3.641468108,0.766750758,0.977195382,0.907879695,0.020381379,0.288405093,0.389107249,0.021056498,0.086280741,2021
s2lam091_210508,57.74482898,2.245769703,0.072612155,0.189817728,0.795186105,1.326616186,1.567149918,0.948208993,0.988094542,0.973542518,0.003449246,0.17823285,0.488703991,0.078007153,0.343862534,2021
s2lam091_210521,57.2853866,2.155887975,0.133426843,0.162345527,0.780827728,1.414129682,1.117882496,0.942596658,0.987478362,0.970703291,0.003624036,0.157826534,0.550766047,0.100619375,0.363253655,2021
s2lam091_210609,57.31273477,2.248138432,0.060831747,0.398575956,0.688178187,1.7929695,1.504061105,0.968919305,0.987536613,0.981031117,0.003060862,1.491627199,0.312701206,0.110647192,0.459022457,2021
s2lam091_210621,65.10534402,1.852267344,0.342697921,0.297827656,0.699180239,1.472150146,3.351282145,0.908168507,0.962294163,0.961658632,0.005109391,0.466278721,0.42719458,0.04327693,0.405835089,2021
s2lam092_210404,64.16483404,1.823320171,0.410193253,-0.204444386,0.902846177,0.75860875,3.7072694,0.858279491,0.9737165,0.948027548,0.008816036,0.920767221,0.431632748,0.042190067,0.203930464,2021
s2lam092_210418,69.84598189,1.753339168,0.492880259,-0.397479616,0.942903839,0.530269019,4.780641431,0.797580705,0.980443247,0.930854267,0.020631691,0.340500197,0.475696574,0.027165319,0.089338344,2021
s2lam092_210508,69.06649157,2.057196954,0.248899197,0.265920414,0.745484376,1.485929273,3.157878535,0.906202076,0.965023996,0.964341078,0.004523679,0.821143671,0.444806139,0.045631553,0.320648215,2021
s2lam092_210609,58.49448115,2.051102356,0.248003055,-0.153556598,0.891754395,0.857668205,1.888917469,0.88607671,0.986980692,0.955640021,0.007013888,0.839813368,0.369910431,0.071858035,0.240958146,2021
s2lam092_210624,64.52449126,2.173248884,0.171058331,0.367358153,0.659590779,1.597937671,2.815592609,0.932636109,0.960539316,0.976615344,0.003292257,1.497575724,0.440753939,0.045225158,0.443008151,2021
s2lam093_210501,71.40005177,1.389264739,0.652145014,0.028084332,0.824866772,0.93022067,5.170289211,0.829302536,0.954800829,0.932315385,0.012787264,0.400296786,0.404056803,0.013865495,0.222244961,2021
s2lam093_210514,61.21502903,2.121595518,0.172136781,0.218436755,0.748157764,1.414970275,2.959387184,0.946321342,0.982178444,0.975020319,0.003849974,0.662775823,0.347966582,0.042533518,0.383808781,2021
s2lam093_210609,59.19603427,2.006887612,0.28048364,0.011655467,0.852887972,1.021465772,2.237490199,0.888827848,0.984673517,0.953533784,0.006771946,0.450481781,0.36278561,0.048176053,0.211028514,2021
s2lam093_210624,58.53625068,2.114532976,0.186592348,0.296735406,0.701351502,1.46656138,1.869189897,0.937378695,0.983938237,0.970831999,0.003504799,0.399006398,0.491966554,0.081027299,0.346076546,2021
s2lam095_200512,59.17460695,2.23742385,0.094453055,0.399462651,0.615923656,1.608437367,3.192073798,0.949272235,0.985104079,0.972657863,0.00369622,1.15617739,0.444340098,0.076926427,0.367552839,2020
s2lam095_200622,67.36494524,2.163810039,0.178895454,0.013175354,0.863967088,0.939205822,3.502996355,0.934967345,0.969001514,0.974794246,0.004473494,1.303116217,0.461520521,0.07240673,0.35373569,2020
s2lam095_200708,59.66855077,2.146688539,0.133859817,0.320194082,0.717779437,1.664641367,1.705276112,0.956734834,0.980990744,0.977971522,0.002687165,1.797864024,0.352121039,0.098077929,0.482838688,2020
s2lam095_210327,62.07632909,1.975682077,0.256070179,0.146071625,0.825961143,1.325349428,1.859222764,0.916627164,0.976912216,0.966171039,0.006586931,1.240454082,0.381679866,0.074793721,0.360395567,2021
s2lam095_210410,66.60180182,2.085811234,0.228914705,0.326303049,0.739453586,1.623409941,2.257559617,0.930662497,0.973057378,0.973642438,0.005580562,0.579877938,0.511418281,0.062607175,0.341407203,2021
s2lam095_210425,68.75428072,2.079463608,0.23007331,0.292962249,0.731120667,1.509535565,3.467891607,0.917871596,0.95753816,0.97119581,0.004605508,1.081445583,0.508427694,0.037435495,0.382184326,2021
s2lam095_210508,62.42719073,1.908716581,0.288527402,0.300965709,0.680643804,1.584196415,2.699201653,0.930604637,0.969372979,0.969690766,0.003168989,0.986203461,0.419358226,0.044150068,0.405342532,2021
s2lam095_210613,72.70092642,2.049897869,0.296489762,0.309419839,0.63882991,1.251352412,4.40312855,0.903139963,0.960695954,0.966301237,0.009714609,0.607091794,0.572272348,0.042979503,0.33358605,2021
s2lam096_200505,58.87953694,2.15584385,0.168078048,0.080452027,0.780423342,1.057363785,3.200959616,0.910117219,0.985438549,0.959589398,0.005276141,0.385002633,0.486991375,0.05147163,0.228309203,2020
s2lam096_200603,72.10025176,1.980892732,0.286263003,0.458347553,0.61507949,1.718843783,3.981702326,0.89599808,0.955407488,0.962846853,0.004736411,0.33921876,0.479346237,0.046186156,0.322359377,2020
s2lam096_210323,62.20476703,1.884243034,0.343470609,-0.092237386,0.884817714,0.959921665,2.861503804,0.89463024,0.978525955,0.95603901,0.007127665,0.234178145,0.55518128,0.041167224,0.236419993,2021
s2lam096_210424,60.79036678,1.823868364,0.371848654,0.126792775,0.814281601,1.193575584,3.205548847,0.906408097,0.969297639,0.958704851,0.004092342,0.364062675,0.436917599,0.037292357,0.299658242,2021
s2lam096_210507,62.79642817,2.095689329,0.218143455,0.034059649,0.796684494,1.043162469,3.336646886,0.922693822,0.979582903,0.966989272,0.005070911,0.359821071,0.433719487,0.040583281,0.288589969,2021
s2lam096_210521,58.90319209,2.084715298,0.200038817,0.397746058,0.680698249,1.743671147,1.989652763,0.946046426,0.982476829,0.974317802,0.002933566,0.280880775,0.400018407,0.057041172,0.375195923,2021
s2lam096_210615,66.99386992,2.096729971,0.260944783,0.424741773,0.621344387,1.675948732,3.633130423,0.911871745,0.955126522,0.967383491,0.006370715,0.459900894,0.512119732,0.04587759,0.462266385,2021
s2lam097_200511,60.24354289,2.150660834,0.137396658,0.413981424,0.681969883,1.844597225,1.735744822,0.933750617,0.985251238,0.974471699,0.004408857,1.7470007,0.396198093,0.106098445,0.453841816,2020
s2lam097_210404,63.16573777,1.833446377,0.312321041,0.371677922,0.658451919,1.593957129,3.007286668,0.878070687,0.971704049,0.960167992,0.006224146,1.656645928,0.431398769,0.091487099,0.508585268,2021
s2lam097_210424,60.91912311,2.067807434,0.240717784,0.178305454,0.791717668,1.361075087,2.98957294,0.917347891,0.976989112,0.96713083,0.005204545,1.62502046,0.367001913,0.06767047,0.430451017,2021
s2lam097_210508,63.02874323,2.017331134,0.281647625,0.269811707,0.777723316,1.47922559,2.451742481,0.909171641,0.97536756,0.965753294,0.005792159,1.26315129,0.408761138,0.056831828,0.38362246,2021
s2lam097_210527,60.17216914,2.229715066,0.083028395,0.496139362,0.572010149,1.862652964,2.736249012,0.940341543,0.983288413,0.976753551,0.003815513,1.885463361,0.410267533,0.123092255,0.466314838,2021
s2lam097_210614,67.77839957,1.822280307,0.354511477,0.277545397,0.739091151,1.462336292,3.190902915,0.885175897,0.968481436,0.957989087,0.009616087,1.360369885,0.407427153,0.069046421,0.43812798,2021
s2lam097_210628,57.58329257,2.240072614,0.07481218,0.402830373,0.695234564,1.792317934,1.266572759,0.936657196,0.98766556,0.973120605,0.00545751,1.638317073,0.338645209,0.087495723,0.492478171,2021
s2lam098_200506,57.19991297,2.288284182,0.029880475,0.389389028,0.701492557,1.774162754,1.359978628,0.9642625,0.989052089,0.982188486,0.002323395,1.914157355,0.397232428,0.112258466,0.50033082,2020
s2lam098_200603,64.46770601,1.636566625,0.430326991,0.223765315,0.727405737,1.360667901,3.251061714,0.87917834,0.955605106,0.948002218,0.004842969,0.602655826,0.448829702,0.053357848,0.419498851,2020
