"site","wavs","preds","Anthropophony_mean","Anthropophony_var","Biophony_mean","Biophony_var","Geophony_mean","Geophony_var","Quiet_mean","Quiet_var","Interference_mean","Interference_var","Unidentified_mean","Unidentified_var","Anthropophony","Biophony","Geophony","Quiet","Interference","Unidentified"
"s2llg004_170613",417,12510,0.0594724220623501,0.0559399246930699,0.290007993605116,0.205919817667331,0.0414068745003997,0.0396955183474932,0.384652278177458,0.236713825038778,0.00271782573940847,0.00271065584178273,0.228856914468425,0.176495535524574,744,3628,518,4812,34,2863
"s2llg004_170616",606,18180,0.0437843784378438,0.0418696097014949,0.285038503850385,0.203802765446246,0.0277777777777778,0.0270076584092757,0.437348734873487,0.246088355191204,0.00401540154015402,0.00399949808501946,0.208415841584158,0.164987753794908,796,5182,505,7951,73,3789
"s2llg004_170627",561,16830,0.15959595959596,0.134133059155342,0.071182412358883,0.0661194051930631,0.00974450386215092,0.00965012189474165,0.488829471182412,0.249890067180599,0.00344622697563874,0.00343455456862636,0.276470588235294,0.200046488379653,2686,1198,164,8227,58,4653
"s2llg004_170705",421,12630,0.0365003958828187,0.0351709016943559,0.349802058590657,0.227458587785769,0.0285827395091053,0.0277679650833172,0.363024544734759,0.231256034713052,0.0145684877276326,0.014357383661265,0.220902612826603,0.172118276206649,461,4418,361,4585,184,2790
"s2llg004_170804",2731,81930,0.0220798242402051,0.0215925691507216,0.306261442694984,0.212467964699892,0.141938239960942,0.12179326255043,0.290906871719761,0.206282581496555,0.00476016111314537,0.00473755980380419,0.243024533138045,0.183965854833922,1809,25092,11629,23834,390,19911
"s2llg004_171210",988,29640,0.287010796221323,0.204642503341719,0.0876855600539811,0.079999501650518,0.0889338731443995,0.0810273730689754,0.128744939271255,0.112173464413134,0.00819838056680162,0.00813144146301384,0.41140350877193,0.242158831743145,8507,2599,2636,3816,243,12194
"s2llg004_180126",1725,51750,0.462125603864734,0.248570333408856,0.100676328502415,0.0905423549924137,0.0515555555555556,0.0488985251459502,0.0252946859903382,0.024655341282704,0.000927536231884058,0.000926693815549471,0.366531400966184,0.232190619847213,23915,5210,2668,1309,48,18968
"s2llg004_180414",560,16800,0.0464285714285714,0.0442755946357351,0.397380952380952,0.239483586041119,0.137321428571429,0.118471305689965,0.207857142857143,0.164662352350905,0.00613095238095238,0.00609372652567188,0.21672619047619,0.169766053960128,780,6676,2307,3492,103,3641
"s2llg004_180425",556,16680,0.0987410071942446,0.0889965562174638,0.351498800959233,0.227961060613707,0.178357314148681,0.146554768895478,0.0537769784172662,0.0508880658528516,0.0120503597122302,0.0119058623237509,0.316906474820144,0.216489740038415,1647,5863,2975,897,201,5286
"s2llg004_180502",1001,30030,0.0352980352980353,0.0340532179754265,0.238994338994339,0.181882101603038,0.34971694971695,0.227422577977042,0.177122877122877,0.145755217176177,0.00862470862470863,0.00855060776137069,0.204695304695305,0.16280055819501,1060,7177,10502,5319,259,6147
"s2llg004_180523",1224,36720,0.00561002178649237,0.00557870136746596,0.150980392156863,0.128188804321532,0.287772331154684,0.204964998411952,0.184803921568627,0.150655534961064,0.0131535947712418,0.0129809312270348,0.369989106753813,0.23310351577229,206,5544,10567,6786,483,13586
"s2llg004_190414",571,17130,0.00671336835960304,0.00666868834366546,0.0890834792761238,0.0811523504363731,0.275598365440747,0.199655561723056,0.49246935201401,0.249957881161177,0.0286631640396964,0.027843212473379,0.131582019848219,0.114274862937831,115,1526,4721,8436,491,2254
"s2llg004_190503",697,20910,0.012960306073649,0.0127929483501861,0.125251076040172,0.109568483994968,0.116212338593974,0.102711943049244,0.634050693448111,0.23204150874097,0.00640841702534672,0.00636765374329731,0.11793400286944,0.104030548994402,271,2619,2430,13258,134,2466
"s2llg004_190530",573,17190,0.0087260034904014,0.00865036357417184,0.443222803955788,0.246790706653142,0.000698080279232112,0.000697633546840957,0.480570098894706,0.249637001165329,0.00721349621873182,0.00716187832153571,0.0800465386852821,0.0736433744120689,150,7619,12,8261,124,1376
"s2llg004_210405",573,17190,0.0160558464223386,0.0157989752974248,0.181442699243746,0.14852988661695,0.0944153577661431,0.0855060721592617,0.587667248400233,0.242328550623122,0.00959860383944154,0.00950702369925488,0.121989528795812,0.107114314859223,276,3119,1623,10102,165,2097
"s2llg004_210420",422,12660,0.00529225908372828,0.00526466692798722,0.313981042654028,0.215413962828836,0.035781990521327,0.0345043651389398,0.523222748815166,0.249480410131001,0.0212480252764613,0.0207981895252889,0.113349131121643,0.100509044698668,67,3975,453,6624,269,1435
"s2llg004_210604",431,12930,0.014385150812065,0.0141793148695921,0.160015467904099,0.134420913984563,0.339133797370456,0.224139399685246,0.352668213457077,0.228311002137499,0.0303944315545244,0.0294728895041435,0.136504253673627,0.117879959182152,186,2069,4385,4560,393,1765
"s2llg004_210622",432,12960,0.0160493827160494,0.0157930186275995,0.335570987654321,0.222980305169485,0.135725308641975,0.117313001165118,0.219135802469136,0.171128506905444,0.0294753086419753,0.0286087222855749,0.277854938271605,0.200667055118755,208,4349,1759,2840,382,3601
"s2llg004_210628",426,12780,0.0192488262910798,0.018879786269066,0.0958528951486698,0.0866718994790578,0.227230046948357,0.175610293736753,0.399921752738654,0.240003124012265,0.0118935837245696,0.011753046034421,0.260328638497653,0.192572706762525,246,1225,2904,5111,152,3327
"s2llg005_170401",705,21150,0.0113947990543735,0.0112654902561774,0.0330023640661939,0.0319147170023073,0.0296926713947991,0.0288123789476602,0.817163120567376,0.149414619472979,0.0171158392434988,0.0168236827364818,0.0970685579196218,0.0876503972098452,241,698,628,17283,362,2053
"s2llg005_170408",414,12420,0.0132850241545894,0.0131095878101693,0.0786634460547504,0.07248134416656,0.0442834138486312,0.0423258009810172,0.450322061191626,0.247552034121526,0.00193236714975845,0.00192878840392993,0.413446054750403,0.242527941771212,165,977,550,5593,24,5135
"s2llg005_170415",473,14190,0.00451021846370684,0.00449019282671949,0.0946441155743481,0.0856926459076503,0.364975334742777,0.231784674139626,0.275757575757576,0.199729410533555,0.175193798449612,0.144511115445364,0.170401691331924,0.141374917919473,64,1343,5179,3913,2486,2418
"s2llg005_170422",433,12990,0.00969976905311778,0.00960642305791879,0.122401847575058,0.10742790533187,0.226404926866821,0.175159220115843,0.457274826789838,0.248193666091952,0.0121632024634334,0.0120161840026775,0.190993071593533,0.154526614010043,126,1590,2941,5940,158,2481
"s2llg005_170430",2305,69150,0.0460737527114967,0.0439515976205176,0.0443673174258858,0.0423994717224744,0.157194504699928,0.13248630831844,0.0934634851771511,0.0847292874126895,0.547143890093999,0.247781036866673,0.227114967462039,0.17553629750262,3186,3068,10870,6463,37835,15705
"s2llg005_170527",466,13980,0.017310443490701,0.0170120089187532,0.107153075822604,0.0956781380941226,0.0342632331902718,0.0330916311110852,0.737267525035765,0.193717978357276,0.0109442060085837,0.0108252046985254,0.101072961373391,0.0908637174032048,242,1498,479,10307,153,1413
"s2llg005_170627",520,15600,0.0117948717948718,0.0116565000057532,0.0919871794871795,0.0835308928415858,0.0243589743589744,0.0237671382616571,0.763141025641026,0.18076838834179,0.0119230769230769,0.0117816723951733,0.101346153846154,0.0910809494691474,184,1435,380,11905,186,1581
"s2llg005_170705",426,12780,0.126760563380282,0.1107009850007,0.0974960876369327,0.0879974860947165,0.0416275430359937,0.0398978125913492,0.349295774647887,0.22730602253477,0.00508607198748044,0.00506059983729664,0.384976525821596,0.236788128410497,1620,1246,532,4464,65,4920
"s2llg005_170811",415,12450,0.1685140562249,0.140128324366629,0.0580722891566265,0.0547042923077965,0.0290763052208835,0.0282331414177878,0.278875502008032,0.201120110613552,0.00208835341365462,0.00208415959605149,0.466425702811245,0.248892757954462,2098,723,362,3472,26,5807
"s2llg005_180331",551,16530,0.100846944948578,0.090682324567168,0.0560798548094374,0.0529381072413123,0.233575317604356,0.179028719143904,0.38173018753781,0.236026530137118,0.00350877192982456,0.00349667198427432,0.243799153055051,0.184372279822623,1667,927,3861,6310,58,4030
"s2llg005_180414",568,17040,0.0133215962441315,0.0131449027321194,0.211854460093897,0.16698194724227,0.202582159624413,0.161552108983891,0.312206572769953,0.214746231167548,0.0566901408450704,0.0534795072447715,0.226291079812207,0.175093702461655,227,3610,3452,5320,966,3856
"s2llg005_180425",563,16890,0.0292480757844879,0.0283943069786525,0.749733570159858,0.187644253719327,0.0627590290112493,0.0588238160487936,0.0296625222024867,0.0287843612041302,0.00367081113084665,0.00365755282786947,0.134399052693902,0.116342835596237,494,12663,1060,501,62,2270
"s2llg005_180502",1000,30000,0.0183333333333333,0.0179978221496272,0.210333333333333,0.166098758847517,0.0269333333333333,0.0262088025156394,0.5811,0.243430904363479,0.00526666666666667,0.00523910352567308,0.168133333333333,0.139869177861484,550,6310,808,17433,158,5044
"s2llg005_180517",546,16380,0.015995115995116,0.0157402332016167,0.582234432234432,0.243252348725821,0.0137362637362637,0.0135484059258404,0.266910866910867,0.195681402397319,0.00952380952380952,0.00943368250285644,0.128266178266178,0.111820792445373,262,9537,225,4372,156,2101
"s2llg005_180522",441,13230,0.0142857142857143,0.0140826971048454,0.43015873015873,0.245140726182377,0.0325018896447468,0.0314478938281623,0.298790627362056,0.209530625900506,0.0696145124716553,0.0647732280605946,0.175207860922147,0.144520990126424,189,5691,430,3953,921,2318
"s2llg005_180624",870,26100,0.0354789272030651,0.0342214840955577,0.071992337164751,0.0668120004010664,0.239501915708812,0.182147726920733,0.284137931034483,0.203411360720651,0.0113409961685824,0.0112128075839726,0.373295019157088,0.233954811615483,926,1879,6251,7416,296,9743
"s2llg005_190414",569,17070,0.0057410661980082,0.00570844077055453,0.145284124194493,0.124183922432343,0.0874633860574107,0.0798182180922307,0.648447568834212,0.227976674707019,0.0195079086115993,0.0191284707031658,0.10697129466901,0.095534033390028,98,2480,1493,11069,333,1826
"s2llg005_190503",699,20970,0.0168335717691941,0.0165509919006855,0.248831664282308,0.186923380980253,0.120505484024797,0.105988966658846,0.422556032427277,0.244014068227474,0.00529327610872675,0.00526550843397069,0.199761564139247,0.159864505118065,353,5218,2527,8861,111,4189
"s2llg005_190521",425,12750,0.00996078431372549,0.00986234060649125,0.336313725490196,0.223224311326225,0.0657254901960784,0.0614104666417512,0.368,0.232594242685701,0.00580392156862745,0.00577068866608531,0.219137254901961,0.171129540340726,127,4288,838,4692,74,2794
"s2llg005_190530",572,17160,0.016025641025641,0.0157697388378081,0.191608391608392,0.154903642892453,0.0536713286713287,0.0507936771544791,0.575,0.244389241797308,0.00693473193473193,0.00688704277054414,0.169522144522145,0.140792591735246,275,3288,921,9867,119,2909
"s2llg005_210420",426,12780,0.00563380281690141,0.00560250146311786,0.315336463223787,0.215916273042346,0.0196400625978091,0.0192558372554934,0.553364632237872,0.247171556523497,0.00438184663536776,0.00436298744725091,0.109702660406886,0.0976756295570503,72,4030,251,7072,56,1402
"s2llg005_210622",421,12630,0.0106096595407759,0.0104979258549003,0.156294536817102,0.13187699614562,0.17403008709422,0.143754997906953,0.485193982581156,0.249800560198169,0.00332541567695962,0.00331461972773519,0.183452098178939,0.149809287237263,134,1974,2198,6128,42,2317
"s2llg005_210628",430,12900,0.0129457364341085,0.0127791349729052,0.19015503875969,0.154008038601634,0.0695348837209302,0.0647047995427805,0.627209302325581,0.23383592021736,0.00558139534883721,0.005550673659577,0.111317829457364,0.0989338395921564,167,2453,897,8091,72,1436
"s2llg006_170404",435,13050,0.010727969348659,0.0106136933321471,0.0213026819923372,0.0208504754698544,0.21088122605364,0.166423087278748,0.591954022988506,0.241562968228507,0.0322605363984674,0.0312221866944781,0.148582375478927,0.126515347838636,140,278,2752,7725,421,1939
"s2llg006_170415",445,13350,0.00621722846441948,0.00617903738388293,0.116404494382022,0.102862193102879,0.249513108614232,0.187270344985092,0.37752808988764,0.235018235595647,0.158951310861423,0.133695806303997,0.153558052434457,0.1299877138744,83,1554,3331,5040,2122,2050
"s2llg006_170422",405,12150,0.0185185185185185,0.0181770790462864,0.202716049382716,0.161635556043326,0.0311934156378601,0.0302228739380402,0.0568724279835391,0.0536423699286669,0.00337448559670782,0.00336337526467487,0.688312757201646,0.214555964402225,225,2463,379,691,41,8363
"s2llg006_170430",562,16860,0.00729537366548043,0.00724258076037404,0.197924080664294,0.158759555301219,0.152431791221827,0.129204003592141,0.380545670225386,0.235744645580042,0.0107354685646501,0.0106208482228957,0.260438908659549,0.192621908302742,123,3337,2570,6416,181,4391
"s2llg006_170506",417,12510,0.00407673860911271,0.00406044338723601,0.376179056754596,0.234687133976566,0.163469224620304,0.136757969114356,0.321183053557154,0.218041929075654,0.00311750599520384,0.00310803559566608,0.145163868904876,0.124101240232532,51,4706,2045,4018,39,1816
"s2llg006_170516",569,17070,0.00626830697129467,0.00622938023048049,0.00181605155243117,0.00181285971069627,0.0276508494434681,0.0268878551211367,0.407088459285296,0.241381586292488,0.0967193907439953,0.0873698685266661,0.478031634446397,0.24953200907595,107,31,472,6949,1651,8160
"s2llg006_170527",460,13800,0.0077536231884058,0.00769406205658675,0.132826086956522,0.115191664802427,0.140217391304348,0.12056521108965,0.573623188405797,0.244597350574658,0.00746376811594203,0.00740859713631843,0.148985507246377,0.126798014138811,107,1833,1935,7916,103,2056
"s2llg006_170613",577,17310,0.0108030040439053,0.0106869165315032,0.207105719237435,0.164222427438546,0.0327556325823224,0.0316845315342205,0.604794916233391,0.239031834418662,0.00462160600808781,0.00460051253794864,0.145638359329867,0.124435016241805,187,3585,567,10469,80,2521
"s2llg006_170708",2882,86460,0.0164816099930604,0.0162101540124208,0.107992135091372,0.096330948017579,0.111346287300486,0.0989494360582268,0.589208882720333,0.242044574741531,0.00346981263011797,0.00345781302364085,0.183217672912329,0.149650688111079,1425,9337,9627,50943,300,15841
"s2llg006_180331",429,12870,0.0603729603729604,0.0567324741464146,0.16954156954157,0.140808166544432,0.0682983682983683,0.063638645913881,0.380730380730381,0.235793079059844,0.00396270396270396,0.00394730764611874,0.325252525252525,0.219480373711472,777,2182,879,4900,51,4186
"s2llg006_180414",580,17400,0.201034482758621,0.160628851043758,0.0820689655172414,0.0753379801851474,0.185057471264368,0.150819871402307,0.117931034482759,0.104029284283084,0.0513218390804598,0.0486907062303092,0.378448275862069,0.235238697824489,3498,1428,3220,2052,893,6585
"s2llg006_180425",551,16530,0.100665456745312,0.0905373997202373,0.348033877797943,0.226920025472106,0.165214761040532,0.137927187827352,0.0943738656987296,0.0854726099286092,0.00647307924984876,0.006431567579422,0.29697519661222,0.20879356039873,1664,5753,2731,1560,107,4909
"s2llg006_180502",1002,30060,0.0351962741184298,0.0339586261014239,0.434797072521623,0.245756753788961,0.0114437791084498,0.0113131953819719,0.353260146373919,0.228475015990397,0.0071523619427811,0.00710144190366619,0.169228210246174,0.140594700238787,1058,13070,344,10619,215,5087
"s2llg006_180519",721,21630,0.00254276467868701,0.00253641629028953,0.230050855293574,0.177135648622644,0.259639389736477,0.192235664489341,0.337956541840037,0.22375226220118,0.0693943596856218,0.0645817682792492,0.132269995376791,0.114779950216237,55,4976,5616,7310,1501,2861
"s2llg006_180526",213,6390,0.00954616588419405,0.00945651649414058,0.346478873239437,0.226466704436983,0.0122065727699531,0.0120594595905374,0.508763693270736,0.249962315413498,0.00516431924882629,0.00513845319530267,0.12754303599374,0.111293226743638,61,2214,78,3251,33,815
"s2llg006_180624",864,25920,0.0215277777777778,0.0210651452602338,0.128240740740741,0.111799366402167,0.046875,0.0446794581195262,0.665123456790123,0.222742837491349,0.00613425925925926,0.00609686534116971,0.141975308641975,0.121823020340196,558,3324,1215,17240,159,3680
"s2llg006_190414",566,16980,0.00512367491166078,0.00509772308632343,0.0853356890459364,0.0780581062826102,0.113133097762073,0.100339909252551,0.491107184923439,0.24993563725328,0.159010600706714,0.133734105547551,0.167432273262662,0.139406917198554,87,1449,1921,8339,2700,2843
